datum,kraj,pomucka,pocet,zmena
2020-05-28,CZ041,Roušky,540855,0
2020-05-28,CZ041,Rukavice,153319,0
2020-05-28,CZ041,Rychlotesty,43324,0
2020-05-28,CZ041,Tampóny,0,0
2020-05-28,CZ041,Teploměry,60,0
2020-05-28,CZ041,Termokamery,20,0
2020-05-28,CZ041,Štíty,2515,0
2020-05-28,CZ042,Brýle,3383,0
2020-05-28,CZ042,Dezinfekce (l),2920,0
2020-05-28,CZ042,Filtry k polomaskám,0,0
2020-05-28,CZ042,Návleky na obuv,10220,0
2020-05-28,CZ042,Ochranné oděvy,44814,0
2020-05-28,CZ042,Odběrové sady,20448,0
2020-05-28,CZ042,Ostatní,0,0
2020-05-28,CZ042,Plicní ventilátory,2,0
2020-05-28,CZ042,Polomasky,0,0
2020-05-28,CZ042,Příslušenství k plicním ventilátorům,5,0
2020-05-28,CZ042,Respirátory,379416,0
2020-05-28,CZ042,Roušky,1264016,0
2020-05-28,CZ042,Rukavice,586633,0
2020-05-28,CZ042,Rychlotesty,36621,0
2020-05-28,CZ042,Tampóny,0,0
2020-05-28,CZ042,Teploměry,93,0
2020-05-28,CZ042,Termokamery,20,0
2020-05-28,CZ042,Štíty,3469,0
2020-05-28,CZ051,Brýle,1835,0
2020-05-28,CZ051,Dezinfekce (l),1205,0
2020-05-28,CZ051,Filtry k polomaskám,0,0
2020-05-28,CZ051,Návleky na obuv,2050,0
2020-05-28,CZ051,Ochranné oděvy,15540,0
2020-05-28,CZ051,Odběrové sady,18100,0
2020-05-28,CZ051,Ostatní,0,0
2020-05-28,CZ051,Plicní ventilátory,2,0
2020-05-28,CZ051,Polomasky,0,0
2020-05-28,CZ051,Příslušenství k plicním ventilátorům,5,0
2020-05-28,CZ051,Respirátory,194690,0
2020-05-28,CZ051,Roušky,736900,0
2020-05-28,CZ051,Rukavice,258669,0
2020-05-28,CZ051,Rychlotesty,30310,0
2020-05-28,CZ051,Tampóny,0,0
2020-05-28,CZ051,Teploměry,40,0
2020-05-28,CZ051,Termokamery,20,0
2020-05-28,CZ051,Štíty,1725,0
2020-05-28,CZ052,Brýle,3435,0
2020-05-28,CZ052,Dezinfekce (l),2650,0
2020-05-28,CZ052,Filtry k polomaskám,2384,0
2020-05-28,CZ052,Návleky na obuv,500,0
2020-05-28,CZ052,Ochranné oděvy,33449,0
2020-05-28,CZ052,Odběrové sady,13300,0
2020-05-28,CZ052,Ostatní,0,0
2020-05-28,CZ052,Plicní ventilátory,2,0
2020-05-28,CZ052,Polomasky,800,0
2020-05-28,CZ052,Příslušenství k plicním ventilátorům,5,0
2020-05-28,CZ052,Respirátory,542535,0
2020-05-28,CZ052,Roušky,1399835,0
2020-05-28,CZ052,Rukavice,641124,0
2020-05-28,CZ052,Rychlotesty,31469,0
2020-05-28,CZ052,Tampóny,0,0
2020-05-28,CZ052,Teploměry,105,0
2020-05-28,CZ052,Termokamery,20,0
2020-05-28,CZ052,Štíty,2005,0
2020-05-28,CZ053,Brýle,2605,0
2020-05-28,CZ053,Dezinfekce (l),1130,0
2020-05-28,CZ053,Filtry k polomaskám,0,0
2020-05-28,CZ053,Návleky na obuv,6480,0
2020-05-28,CZ053,Ochranné oděvy,28543,0
2020-05-28,CZ053,Odběrové sady,13450,0
2020-05-28,CZ053,Ostatní,0,0
2020-05-28,CZ053,Plicní ventilátory,2,0
2020-05-28,CZ053,Polomasky,0,0
2020-05-28,CZ053,Příslušenství k plicním ventilátorům,5,0
2020-05-28,CZ053,Respirátory,304830,0
2020-05-28,CZ053,Roušky,885219,0
2020-05-28,CZ053,Rukavice,307404,0
2020-05-28,CZ053,Rychlotesty,31138,0
2020-05-28,CZ053,Tampóny,0,0
2020-05-28,CZ053,Teploměry,60,0
2020-05-28,CZ053,Termokamery,20,0
2020-05-28,CZ053,Štíty,3790,0
2020-05-28,CZ063,Brýle,1920,0
2020-05-28,CZ063,Dezinfekce (l),2060,0
2020-05-28,CZ063,Filtry k polomaskám,0,0
2020-05-28,CZ063,Návleky na obuv,10800,500
2020-05-28,CZ063,Ochranné oděvy,8360,1500
2020-05-28,CZ063,Odběrové sady,9070,420
2020-05-28,CZ063,Ostatní,0,0
2020-05-28,CZ063,Plicní ventilátory,2,0
2020-05-28,CZ063,Polomasky,0,0
2020-05-28,CZ063,Příslušenství k plicním ventilátorům,5,0
2020-05-28,CZ063,Respirátory,220517,1350
2020-05-28,CZ063,Roušky,1120029,26000
2020-05-28,CZ063,Rukavice,276807,1400
2020-05-28,CZ063,Rychlotesty,30393,0
2020-05-28,CZ063,Tampóny,0,0
2020-05-28,CZ063,Teploměry,100,0
2020-05-28,CZ063,Termokamery,20,0
2020-05-28,CZ063,Štíty,2495,0
2020-05-28,CZ064,Brýle,4250,30
2020-05-28,CZ064,Dezinfekce (l),9625,0
2020-05-28,CZ064,Filtry k polomaskám,5853,450
2020-05-28,CZ064,Návleky na obuv,16297,5300
2020-05-28,CZ064,Ochranné oděvy,143386,35950
2020-05-28,CZ064,Odběrové sady,126490,7090
2020-05-28,CZ064,Ostatní,0,0
2020-05-28,CZ064,Plicní ventilátory,2,0
2020-05-28,CZ064,Polomasky,2041,0
2020-05-28,CZ064,Příslušenství k plicním ventilátorům,5,0
2020-05-28,CZ064,Respirátory,739699,66350
2020-05-28,CZ064,Roušky,3035412,276000
2020-05-28,CZ064,Rukavice,761334,31050
2020-05-28,CZ064,Rychlotesty,60184,0
2020-05-28,CZ064,Tampóny,0,0
2020-05-28,CZ064,Teploměry,241,0
2020-05-28,CZ064,Termokamery,20,0
2020-05-28,CZ064,Štíty,6107,1100
2020-05-28,CZ071,Brýle,3192,0
2020-05-28,CZ071,Dezinfekce (l),3730,0
2020-05-28,CZ071,Filtry k polomaskám,2696,350
2020-05-28,CZ071,Návleky na obuv,2150,100
2020-05-28,CZ071,Ochranné oděvy,14885,0
2020-05-28,CZ071,Odběrové sady,21600,0
2020-05-28,CZ071,Ostatní,0,0
2020-05-28,CZ071,Plicní ventilátory,5,0
2020-05-28,CZ071,Polomasky,850,0
2020-05-28,CZ071,Příslušenství k plicním ventilátorům,8,0
2020-05-28,CZ071,Respirátory,357004,13440
2020-05-28,CZ071,Roušky,1584796,6000
2020-05-28,CZ071,Rukavice,466258,1000
2020-05-28,CZ071,Rychlotesty,97236,0
2020-05-28,CZ071,Tampóny,0,0
2020-05-28,CZ071,Teploměry,152,0
2020-05-28,CZ071,Termokamery,20,0
2020-05-28,CZ071,Štíty,3374,0
2020-05-28,CZ072,Brýle,3150,0
2020-05-28,CZ072,Dezinfekce (l),1950,0
2020-05-28,CZ072,Filtry k polomaskám,0,0
2020-05-28,CZ072,Návleky na obuv,3850,3000
2020-05-28,CZ072,Ochranné oděvy,41539,26100
2020-05-28,CZ072,Odběrové sady,9370,1670
2020-05-28,CZ072,Ostatní,0,0
2020-05-28,CZ072,Plicní ventilátory,2,0
2020-05-28,CZ072,Polomasky,0,0
2020-05-28,CZ072,Příslušenství k plicním ventilátorům,5,0
2020-05-28,CZ072,Respirátory,265170,14400
2020-05-28,CZ072,Roušky,1032180,4000
2020-05-28,CZ072,Rukavice,400963,3000
2020-05-28,CZ072,Rychlotesty,30428,0
2020-05-28,CZ072,Tampóny,0,0
2020-05-28,CZ072,Teploměry,75,0
2020-05-28,CZ072,Termokamery,20,0
2020-05-28,CZ072,Štíty,3680,100
2020-05-28,CZ080,Brýle,5943,0
2020-05-28,CZ080,Dezinfekce (l),5000,0
2020-05-28,CZ080,Filtry k polomaskám,3168,524
2020-05-28,CZ080,Návleky na obuv,17232,0
2020-05-28,CZ080,Ochranné oděvy,93151,23600
2020-05-28,CZ080,Odběrové sady,71770,420
2020-05-28,CZ080,Ostatní,0,0
2020-05-28,CZ080,Plicní ventilátory,2,0
2020-05-28,CZ080,Polomasky,964,0
2020-05-28,CZ080,Příslušenství k plicním ventilátorům,5,0
2020-05-28,CZ080,Respirátory,642801,37700
2020-05-28,CZ080,Roušky,2209078,8000
2020-05-28,CZ080,Rukavice,717948,17100
2020-05-28,CZ080,Rychlotesty,67082,0
2020-05-28,CZ080,Tampóny,0,0
2020-05-28,CZ080,Teploměry,172,0
2020-05-28,CZ080,Termokamery,20,0
2020-05-28,CZ080,Štíty,3618,100
2020-05-28,Hlavní město Praha,Brýle,14038,0
2020-05-28,Hlavní město Praha,Dezinfekce (l),16675,0
2020-05-28,Hlavní město Praha,Filtry k polomaskám,18316,0
2020-05-28,Hlavní město Praha,Návleky na obuv,101930,0
2020-05-28,Hlavní město Praha,Ochranné oděvy,390004,0
2020-05-28,Hlavní město Praha,Odběrové sady,247810,0
2020-05-28,Hlavní město Praha,Ostatní,8676,0
2020-05-28,Hlavní město Praha,Plicní ventilátory,25,0
2020-05-28,Hlavní město Praha,Polomasky,6026,0
2020-05-28,Hlavní město Praha,Příslušenství k plicním ventilátorům,22,0
2020-05-28,Hlavní město Praha,Respirátory,2860353,200
2020-05-28,Hlavní město Praha,Roušky,7976747,0
2020-05-28,Hlavní město Praha,Rukavice,2427004,0
2020-05-28,Hlavní město Praha,Rychlotesty,132747,0
2020-05-28,Hlavní město Praha,Tampóny,0,0
2020-05-28,Hlavní město Praha,Teploměry,592,0
2020-05-28,Hlavní město Praha,Termokamery,47,0
2020-05-28,Hlavní město Praha,Štíty,12765,0
2020-05-28,Jihomoravský kraj,Brýle,4250,30
2020-05-28,Jihomoravský kraj,Dezinfekce (l),9625,0
2020-05-28,Jihomoravský kraj,Filtry k polomaskám,5853,450
2020-05-28,Jihomoravský kraj,Návleky na obuv,16297,5300
2020-05-28,Jihomoravský kraj,Ochranné oděvy,143386,35950
2020-05-28,Jihomoravský kraj,Odběrové sady,126490,7090
2020-05-28,Jihomoravský kraj,Ostatní,0,0
2020-05-28,Jihomoravský kraj,Plicní ventilátory,2,0
2020-05-28,Jihomoravský kraj,Polomasky,2041,0
2020-05-28,Jihomoravský kraj,Příslušenství k plicním ventilátorům,5,0
2020-05-28,Jihomoravský kraj,Respirátory,739699,66350
2020-05-28,Jihomoravský kraj,Roušky,3035412,276000
2020-05-28,Jihomoravský kraj,Rukavice,761334,31050
2020-05-28,Jihomoravský kraj,Rychlotesty,60184,0
2020-05-28,Jihomoravský kraj,Tampóny,0,0
2020-05-28,Jihomoravský kraj,Teploměry,241,0
2020-05-28,Jihomoravský kraj,Termokamery,20,0
2020-05-28,Jihomoravský kraj,Štíty,6107,1100
2020-05-28,Jihočeský kraj,Brýle,2703,0
2020-05-28,Jihočeský kraj,Dezinfekce (l),1590,0
2020-05-28,Jihočeský kraj,Filtry k polomaskám,13,0
2020-05-28,Jihočeský kraj,Návleky na obuv,510,0
2020-05-28,Jihočeský kraj,Ochranné oděvy,30849,0
2020-05-28,Jihočeský kraj,Odběrové sady,4650,0
2020-05-28,Jihočeský kraj,Ostatní,0,0
2020-05-28,Jihočeský kraj,Plicní ventilátory,2,0
2020-05-28,Jihočeský kraj,Polomasky,5,0
2020-05-28,Jihočeský kraj,Příslušenství k plicním ventilátorům,5,0
2020-05-28,Jihočeský kraj,Respirátory,324124,0
2020-05-28,Jihočeský kraj,Roušky,1294473,0
2020-05-28,Jihočeský kraj,Rukavice,462028,0
2020-05-28,Jihočeský kraj,Rychlotesty,32843,0
2020-05-28,Jihočeský kraj,Tampóny,0,0
2020-05-28,Jihočeský kraj,Teploměry,70,0
2020-05-28,Jihočeský kraj,Termokamery,20,0
2020-05-28,Jihočeský kraj,Štíty,2316,0
2020-05-28,Karlovarský kraj,Brýle,1605,0
2020-05-28,Karlovarský kraj,Dezinfekce (l),1355,0
2020-05-28,Karlovarský kraj,Filtry k polomaskám,0,0
2020-05-28,Karlovarský kraj,Návleky na obuv,1500,0
2020-05-28,Karlovarský kraj,Ochranné oděvy,24819,0
2020-05-28,Karlovarský kraj,Odběrové sady,15300,0
2020-05-28,Karlovarský kraj,Ostatní,0,0
2020-05-28,Karlovarský kraj,Plicní ventilátory,2,0
2020-05-28,Karlovarský kraj,Polomasky,0,0
2020-05-28,Karlovarský kraj,Příslušenství k plicním ventilátorům,5,0
2020-05-28,Karlovarský kraj,Respirátory,170862,0
2020-05-28,Karlovarský kraj,Roušky,540855,0
2020-05-28,Karlovarský kraj,Rukavice,153319,0
2020-05-28,Karlovarský kraj,Rychlotesty,43324,0
2020-05-28,Karlovarský kraj,Tampóny,0,0
2020-05-28,Karlovarský kraj,Teploměry,60,0
2020-05-28,Karlovarský kraj,Termokamery,20,0
2020-05-28,Karlovarský kraj,Štíty,2515,0
2020-05-28,Kraj Vysočina,Brýle,1920,0
2020-05-28,Kraj Vysočina,Dezinfekce (l),2060,0
2020-05-28,Kraj Vysočina,Filtry k polomaskám,0,0
2020-05-28,Kraj Vysočina,Návleky na obuv,10800,500
2020-05-28,Kraj Vysočina,Ochranné oděvy,8360,1500
2020-05-28,Kraj Vysočina,Odběrové sady,9070,420
2020-05-28,Kraj Vysočina,Ostatní,0,0
2020-05-28,Kraj Vysočina,Plicní ventilátory,2,0
2020-05-28,Kraj Vysočina,Polomasky,0,0
2020-05-28,Kraj Vysočina,Příslušenství k plicním ventilátorům,5,0
2020-05-28,Kraj Vysočina,Respirátory,220517,1350
2020-05-28,Kraj Vysočina,Roušky,1120029,26000
2020-05-28,Kraj Vysočina,Rukavice,276807,1400
2020-05-28,Kraj Vysočina,Rychlotesty,30393,0
2020-05-28,Kraj Vysočina,Tampóny,0,0
2020-05-28,Kraj Vysočina,Teploměry,100,0
2020-05-28,Kraj Vysočina,Termokamery,20,0
2020-05-28,Kraj Vysočina,Štíty,2495,0
2020-05-28,Královéhradecký kraj,Brýle,3435,0
2020-05-28,Královéhradecký kraj,Dezinfekce (l),2650,0
2020-05-28,Královéhradecký kraj,Filtry k polomaskám,2384,0
2020-05-28,Královéhradecký kraj,Návleky na obuv,500,0
2020-05-28,Královéhradecký kraj,Ochranné oděvy,33449,0
2020-05-28,Královéhradecký kraj,Odběrové sady,13300,0
2020-05-28,Královéhradecký kraj,Ostatní,0,0
2020-05-28,Královéhradecký kraj,Plicní ventilátory,2,0
2020-05-28,Královéhradecký kraj,Polomasky,800,0
2020-05-28,Královéhradecký kraj,Příslušenství k plicním ventilátorům,5,0
2020-05-28,Královéhradecký kraj,Respirátory,542535,0
2020-05-28,Královéhradecký kraj,Roušky,1399835,0
2020-05-28,Královéhradecký kraj,Rukavice,641124,0
2020-05-28,Královéhradecký kraj,Rychlotesty,31469,0
2020-05-28,Královéhradecký kraj,Tampóny,0,0
2020-05-28,Královéhradecký kraj,Teploměry,105,0
2020-05-28,Královéhradecký kraj,Termokamery,20,0
2020-05-28,Královéhradecký kraj,Štíty,2005,0
2020-05-28,Liberecký kraj,Brýle,1835,0
2020-05-28,Liberecký kraj,Dezinfekce (l),1205,0
2020-05-28,Liberecký kraj,Filtry k polomaskám,0,0
2020-05-28,Liberecký kraj,Návleky na obuv,2050,0
2020-05-28,Liberecký kraj,Ochranné oděvy,15540,0
2020-05-28,Liberecký kraj,Odběrové sady,18100,0
2020-05-28,Liberecký kraj,Ostatní,0,0
2020-05-28,Liberecký kraj,Plicní ventilátory,2,0
2020-05-28,Liberecký kraj,Polomasky,0,0
2020-05-28,Liberecký kraj,Příslušenství k plicním ventilátorům,5,0
2020-05-28,Liberecký kraj,Respirátory,194690,0
2020-05-28,Liberecký kraj,Roušky,736900,0
2020-05-28,Liberecký kraj,Rukavice,258669,0
2020-05-28,Liberecký kraj,Rychlotesty,30310,0
2020-05-28,Liberecký kraj,Tampóny,0,0
2020-05-28,Liberecký kraj,Teploměry,40,0
2020-05-28,Liberecký kraj,Termokamery,20,0
2020-05-28,Liberecký kraj,Štíty,1725,0
2020-05-28,Moravskoslezský kraj,Brýle,5943,0
2020-05-28,Moravskoslezský kraj,Dezinfekce (l),5000,0
2020-05-28,Moravskoslezský kraj,Filtry k polomaskám,3168,524
2020-05-28,Moravskoslezský kraj,Návleky na obuv,17232,0
2020-05-28,Moravskoslezský kraj,Ochranné oděvy,93151,23600
2020-05-28,Moravskoslezský kraj,Odběrové sady,71770,420
2020-05-28,Moravskoslezský kraj,Ostatní,0,0
2020-05-28,Moravskoslezský kraj,Plicní ventilátory,2,0
2020-05-28,Moravskoslezský kraj,Polomasky,964,0
2020-05-28,Moravskoslezský kraj,Příslušenství k plicním ventilátorům,5,0
2020-05-28,Moravskoslezský kraj,Respirátory,642801,37700
2020-05-28,Moravskoslezský kraj,Roušky,2209078,8000
2020-05-28,Moravskoslezský kraj,Rukavice,717948,17100
2020-05-28,Moravskoslezský kraj,Rychlotesty,67082,0
2020-05-28,Moravskoslezský kraj,Tampóny,0,0
2020-05-28,Moravskoslezský kraj,Teploměry,172,0
2020-05-28,Moravskoslezský kraj,Termokamery,20,0
2020-05-28,Moravskoslezský kraj,Štíty,3618,100
2020-05-28,Olomoucký kraj,Brýle,3192,0
2020-05-28,Olomoucký kraj,Dezinfekce (l),3730,0
2020-05-28,Olomoucký kraj,Filtry k polomaskám,2696,350
2020-05-28,Olomoucký kraj,Návleky na obuv,2150,100
2020-05-28,Olomoucký kraj,Ochranné oděvy,14885,0
2020-05-28,Olomoucký kraj,Odběrové sady,21600,0
2020-05-28,Olomoucký kraj,Ostatní,0,0
2020-05-28,Olomoucký kraj,Plicní ventilátory,5,0
2020-05-28,Olomoucký kraj,Polomasky,850,0
2020-05-28,Olomoucký kraj,Příslušenství k plicním ventilátorům,8,0
2020-05-28,Olomoucký kraj,Respirátory,357004,13440
2020-05-28,Olomoucký kraj,Roušky,1584796,6000
2020-05-28,Olomoucký kraj,Rukavice,466258,1000
2020-05-28,Olomoucký kraj,Rychlotesty,97236,0
2020-05-28,Olomoucký kraj,Tampóny,0,0
2020-05-28,Olomoucký kraj,Teploměry,152,0
2020-05-28,Olomoucký kraj,Termokamery,20,0
2020-05-28,Olomoucký kraj,Štíty,3374,0
2020-05-28,Pardubický kraj,Brýle,2605,0
2020-05-28,Pardubický kraj,Dezinfekce (l),1130,0
2020-05-28,Pardubický kraj,Filtry k polomaskám,0,0
2020-05-28,Pardubický kraj,Návleky na obuv,6480,0
2020-05-28,Pardubický kraj,Ochranné oděvy,28543,0
2020-05-28,Pardubický kraj,Odběrové sady,13450,0
2020-05-28,Pardubický kraj,Ostatní,0,0
2020-05-28,Pardubický kraj,Plicní ventilátory,2,0
2020-05-28,Pardubický kraj,Polomasky,0,0
2020-05-28,Pardubický kraj,Příslušenství k plicním ventilátorům,5,0
2020-05-28,Pardubický kraj,Respirátory,304830,0
2020-05-28,Pardubický kraj,Roušky,885219,0
2020-05-28,Pardubický kraj,Rukavice,307404,0
2020-05-28,Pardubický kraj,Rychlotesty,31138,0
2020-05-28,Pardubický kraj,Tampóny,0,0
2020-05-28,Pardubický kraj,Teploměry,60,0
2020-05-28,Pardubický kraj,Termokamery,20,0
2020-05-28,Pardubický kraj,Štíty,3790,0
2020-05-28,Plzeňský kraj,Brýle,2994,0
2020-05-28,Plzeňský kraj,Dezinfekce (l),8970,0
2020-05-28,Plzeňský kraj,Filtry k polomaskám,2509,0
2020-05-28,Plzeňský kraj,Návleky na obuv,48250,0
2020-05-28,Plzeňský kraj,Ochranné oděvy,94865,0
2020-05-28,Plzeňský kraj,Odběrové sady,39250,0
2020-05-28,Plzeňský kraj,Ostatní,0,0
2020-05-28,Plzeňský kraj,Plicní ventilátory,2,0
2020-05-28,Plzeňský kraj,Polomasky,879,0
2020-05-28,Plzeňský kraj,Příslušenství k plicním ventilátorům,5,0
2020-05-28,Plzeňský kraj,Respirátory,656447,0
2020-05-28,Plzeňský kraj,Roušky,2490061,0
2020-05-28,Plzeňský kraj,Rukavice,1080461,0
2020-05-28,Plzeňský kraj,Rychlotesty,34552,0
2020-05-28,Plzeňský kraj,Tampóny,0,0
2020-05-28,Plzeňský kraj,Teploměry,145,0
2020-05-28,Plzeňský kraj,Termokamery,20,0
2020-05-28,Plzeňský kraj,Štíty,3762,0
2020-05-28,Středočeský kraj,Brýle,2925,0
2020-05-28,Středočeský kraj,Dezinfekce (l),1525,0
2020-05-28,Středočeský kraj,Filtry k polomaskám,0,0
2020-05-28,Středočeský kraj,Návleky na obuv,150,0
2020-05-28,Středočeský kraj,Ochranné oděvy,16698,0
2020-05-28,Středočeský kraj,Odběrové sady,33620,0
2020-05-28,Středočeský kraj,Ostatní,0,0
2020-05-28,Středočeský kraj,Plicní ventilátory,2,0
2020-05-28,Středočeský kraj,Polomasky,0,0
2020-05-28,Středočeský kraj,Příslušenství k plicním ventilátorům,5,0
2020-05-28,Středočeský kraj,Respirátory,445775,0
2020-05-28,Středočeský kraj,Roušky,1630966,0
2020-05-28,Středočeský kraj,Rukavice,651522,0
2020-05-28,Středočeský kraj,Rychlotesty,50569,0
2020-05-28,Středočeský kraj,Tampóny,0,0
2020-05-28,Středočeský kraj,Teploměry,60,0
2020-05-28,Středočeský kraj,Termokamery,20,0
2020-05-28,Středočeský kraj,Štíty,2347,0
2020-05-28,Zlínský kraj,Brýle,3150,0
2020-05-28,Zlínský kraj,Dezinfekce (l),1950,0
2020-05-28,Zlínský kraj,Filtry k polomaskám,0,0
2020-05-28,Zlínský kraj,Návleky na obuv,3850,3000
2020-05-28,Zlínský kraj,Ochranné oděvy,41539,26100
2020-05-28,Zlínský kraj,Odběrové sady,9370,1670
2020-05-28,Zlínský kraj,Ostatní,0,0
2020-05-28,Zlínský kraj,Plicní ventilátory,2,0
2020-05-28,Zlínský kraj,Polomasky,0,0
2020-05-28,Zlínský kraj,Příslušenství k plicním ventilátorům,5,0
2020-05-28,Zlínský kraj,Respirátory,265170,14400
2020-05-28,Zlínský kraj,Roušky,1032180,4000
2020-05-28,Zlínský kraj,Rukavice,400963,3000
2020-05-28,Zlínský kraj,Rychlotesty,30428,0
2020-05-28,Zlínský kraj,Tampóny,0,0
2020-05-28,Zlínský kraj,Teploměry,75,0
2020-05-28,Zlínský kraj,Termokamery,20,0
2020-05-28,Zlínský kraj,Štíty,3680,100
2020-05-28,Ústecký kraj,Brýle,3383,0
2020-05-28,Ústecký kraj,Dezinfekce (l),2920,0
2020-05-28,Ústecký kraj,Filtry k polomaskám,0,0
2020-05-28,Ústecký kraj,Návleky na obuv,10220,0
2020-05-28,Ústecký kraj,Ochranné oděvy,44814,0
2020-05-28,Ústecký kraj,Odběrové sady,20448,0
2020-05-28,Ústecký kraj,Ostatní,0,0
2020-05-28,Ústecký kraj,Plicní ventilátory,2,0
2020-05-28,Ústecký kraj,Polomasky,0,0
2020-05-28,Ústecký kraj,Příslušenství k plicním ventilátorům,5,0
2020-05-28,Ústecký kraj,Respirátory,379416,0
2020-05-28,Ústecký kraj,Roušky,1264016,0
2020-05-28,Ústecký kraj,Rukavice,586633,0
2020-05-28,Ústecký kraj,Rychlotesty,36621,0
2020-05-28,Ústecký kraj,Tampóny,0,0
2020-05-28,Ústecký kraj,Teploměry,93,0
2020-05-28,Ústecký kraj,Termokamery,20,0
2020-05-28,Ústecký kraj,Štíty,3469,0
2020-05-29,CZ010,Brýle,14038,0
2020-05-29,CZ010,Dezinfekce (l),16675,0
2020-05-29,CZ010,Filtry k polomaskám,18316,0
2020-05-29,CZ010,Návleky na obuv,101930,0
2020-05-29,CZ010,Ochranné oděvy,390004,0
2020-05-29,CZ010,Odběrové sady,247810,0
2020-05-29,CZ010,Ostatní,8676,0
2020-05-29,CZ010,Plicní ventilátory,25,0
2020-05-29,CZ010,Polomasky,6026,0
2020-05-29,CZ010,Příslušenství k plicním ventilátorům,22,0
2020-05-29,CZ010,Respirátory,2860353,0
2020-05-29,CZ010,Roušky,7976747,0
2020-05-29,CZ010,Rukavice,2427004,0
2020-05-29,CZ010,Rychlotesty,132747,0
2020-05-29,CZ010,Tampóny,0,0
2020-05-29,CZ010,Teploměry,592,0
2020-05-29,CZ010,Termokamery,47,0
2020-05-29,CZ010,Štíty,12765,0
2020-05-29,CZ020,Brýle,2925,0
2020-05-29,CZ020,Dezinfekce (l),1525,0
2020-05-29,CZ020,Filtry k polomaskám,0,0
2020-05-29,CZ020,Návleky na obuv,150,0
2020-05-29,CZ020,Ochranné oděvy,16698,0
2020-05-29,CZ020,Odběrové sady,33620,0
2020-05-29,CZ020,Ostatní,0,0
2020-05-29,CZ020,Plicní ventilátory,2,0
2020-05-29,CZ020,Polomasky,0,0
2020-05-29,CZ020,Příslušenství k plicním ventilátorům,5,0
2020-05-29,CZ020,Respirátory,445775,0
2020-05-29,CZ020,Roušky,1630966,0
2020-05-29,CZ020,Rukavice,651522,0
2020-05-29,CZ020,Rychlotesty,50569,0
2020-05-29,CZ020,Tampóny,0,0
2020-05-29,CZ020,Teploměry,60,0
2020-05-29,CZ020,Termokamery,20,0
2020-05-29,CZ020,Štíty,2347,0
2020-05-29,CZ031,Brýle,2703,0
2020-05-29,CZ031,Dezinfekce (l),1590,0
2020-05-29,CZ031,Filtry k polomaskám,13,0
2020-05-29,CZ031,Návleky na obuv,510,0
2020-05-29,CZ031,Ochranné oděvy,30849,0
2020-05-29,CZ031,Odběrové sady,4650,0
2020-05-29,CZ031,Ostatní,0,0
2020-05-29,CZ031,Plicní ventilátory,2,0
2020-05-29,CZ031,Polomasky,5,0
2020-05-29,CZ031,Příslušenství k plicním ventilátorům,5,0
2020-05-29,CZ031,Respirátory,324124,0
2020-05-29,CZ031,Roušky,1294473,0
2020-05-29,CZ031,Rukavice,462028,0
2020-05-29,CZ031,Rychlotesty,32843,0
2020-05-29,CZ031,Tampóny,0,0
2020-05-29,CZ031,Teploměry,70,0
2020-05-29,CZ031,Termokamery,20,0
