datum,pomucka,CZ010,CZ020,CZ031,CZ032,CZ041,CZ042,CZ051,CZ052,CZ053,CZ063,CZ064,CZ071,CZ072,CZ080,Hlavní město Praha,Jihomoravský kraj,Jihočeský kraj,Karlovarský kraj,Kraj Vysočina,Královéhradecký kraj,Liberecký kraj,Moravskoslezský kraj,Olomoucký kraj,Pardubický kraj,Plzeňský kraj,Středočeský kraj,Zlínský kraj,Ústecký kraj
2020-03-31,Brýle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,1840,916,60,350,990,290,1992,1635,900,904,380,660,820
2020-03-31,Dezinfekce (l),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8085,7240,1155,1155,970,870,980,2615,2555,615,5185,625,730,1715
2020-03-31,Filtry k polomaskám,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,Návleky na obuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,337,270,1000,9100,0,350,1232,550,150,3200,50,100,0
2020-03-31,Ochranné oděvy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36227,9351,3252,1364,1734,899,1118,8974,5088,4586,6529,3137,2429,2420
2020-03-31,Odběrové sady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13150,3700,1000,0,1000,2000,1300,1800,2000,1000,3100,300,1500,2100
2020-03-31,Ostatní,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,Plicní ventilátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,Polomasky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,Příslušenství k plicním ventilátorům,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,Respirátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755785,82275,31690,13811,21045,32320,30200,37095,46430,18345,42055,13280,30680,35735
2020-03-31,Roušky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043263,457367,115492,39249,80256,227717,108990,230709,234623,80944,257099,34155,87787,95005
2020-03-31,Rukavice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218200,19150,11850,11600,20000,7500,11050,54600,34800,14200,10300,25250,24450,24900
2020-03-31,Rychlotesty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,3000,3000,3000,3000,3000,3000,6000,29000,3000,3000,12000,2000,3000
2020-03-31,Tampóny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,300,300,2300,600,300,300,2300,600,300,300,200,300,400
2020-03-31,Teploměry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,Termokamery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,Štíty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292,1774,486,60,90,335,75,89,985,570,232,57,410,1040
2020-04-01,Brýle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241,1840,916,60,350,990,290,1992,1635,900,904,380,660,820
2020-04-01,Dezinfekce (l),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8235,7240,1225,1185,1015,925,1020,2725,2625,720,5315,705,730,1770
2020-04-01,Filtry k polomaskám,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,Návleky na obuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,337,270,1000,9100,0,350,1232,550,150,3200,50,100,0
2020-04-01,Ochranné oděvy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39933,9351,3252,1364,1734,899,1118,8974,5088,4586,6529,3137,2429,2420
2020-04-01,Odběrové sady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13150,3700,1000,0,1000,2000,1300,1800,2000,1000,3100,300,1500,2100
2020-04-01,Ostatní,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,Plicní ventilátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,Polomasky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,Příslušenství k plicním ventilátorům,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,Respirátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923623,82275,31830,13871,24345,32440,30280,37355,46570,18465,42175,13520,30800,35995
2020-04-01,Roušky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058603,457367,117792,40449,82156,229767,110640,235259,237173,82794,259249,39255,89937,97855
2020-04-01,Rukavice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242540,19150,11990,11660,20082,7608,11130,54820,34935,14300,10410,40503,24557,25060
2020-04-01,Rychlotesty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,3000,3000,3000,3000,3000,3000,6000,29000,3000,3000,12000,2000,3000
2020-04-01,Tampóny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,300,300,2300,2600,300,300,2900,1200,300,300,200,300,400
2020-04-01,Teploměry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,Termokamery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,Štíty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112,1774,486,60,90,335,75,89,985,570,232,57,410,1040
2020-04-03,Brýle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4466,1945,916,60,350,990,290,1992,1635,960,924,380,660,820
2020-04-03,Dezinfekce (l),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8235,7360,1225,1185,1015,925,1020,2725,2625,665,5240,755,785,1795
2020-04-03,Filtry k polomaskám,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,500,0,0,0,400,0,300,200,0,300,0,0,0
2020-04-03,Návleky na obuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,337,270,1000,9100,0,350,1232,550,150,3200,50,100,0
2020-04-03,Ochranné oděvy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59293,13931,3962,1464,2429,4999,1418,9234,6738,4586,6889,3202,3229,2520
2020-04-03,Odběrové sady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19600,8700,1300,0,1000,2000,1300,4750,2000,1000,3100,300,1800,2100
2020-04-03,Ostatní,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,Plicní ventilátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,Polomasky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,250,0,0,0,200,0,150,100,0,150,0,0,0
2020-04-03,Příslušenství k plicním ventilátorům,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,Respirátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101593,149495,46620,20811,35665,64090,39880,77325,80100,33095,75715,34060,44520,52185
2020-04-03,Roušky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3228703,1049367,237992,101149,182756,484417,197790,587709,496223,180644,545599,291555,202087,241505
2020-04-03,Rukavice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306300,52150,26350,18200,30200,18300,22350,101900,58900,30650,52100,67550,55350,40900
2020-04-03,Rychlotesty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,3000,3000,6000,3000,3000,3000,6000,29000,3000,3000,12000,2000,3000
2020-04-03,Tampóny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,300,300,2300,2600,300,300,2900,1200,300,300,200,300,400
2020-04-03,Teploměry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,Termokamery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,Štíty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3727,2524,586,60,90,335,225,889,1235,1080,332,57,410,1040
2020-04-04,Brýle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4466,1945,916,60,350,990,290,1992,1635,960,924,380,660,820
2020-04-04,Dezinfekce (l),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8235,7360,1225,1185,1015,925,1020,2725,2625,665,5240,755,785,1795
2020-04-04,Filtry k polomaskám,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,500,0,0,0,400,0,300,200,0,300,0,0,0
2020-04-04,Návleky na obuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,337,270,1000,9100,0,350,1232,550,150,3200,50,100,0
2020-04-04,Ochranné oděvy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59293,13931,3962,1464,2429,4999,1418,9234,6738,4586,6889,3202,3229,2520
2020-04-04,Odběrové sady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19600,8700,1300,0,1000,2000,1300,4750,2000,1000,3100,300,1800,2100
2020-04-04,Ostatní,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,Plicní ventilátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,Polomasky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,250,0,0,0,200,0,150,100,0,150,0,0,0
2020-04-04,Příslušenství k plicním ventilátorům,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,Respirátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101593,149495,46620,20811,35665,64090,39880,77325,80100,33095,75715,34060,44520,52185
2020-04-04,Roušky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3228703,1049367,237992,101149,182756,484417,197790,587709,496223,180644,545599,291555,202087,241505
2020-04-04,Rukavice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306300,52150,26350,18200,30200,18300,22350,101900,58900,30650,52100,67550,55350,40900
2020-04-04,Rychlotesty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,3000,3000,6000,3000,3000,3000,6000,29000,3000,3000,12000,2000,3000
2020-04-04,Tampóny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,300,300,2300,2600,300,300,2900,1200,300,300,200,300,400
2020-04-04,Teploměry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,Termokamery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,Štíty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3727,2524,586,60,90,335,225,889,1235,1080,332,57,410,1040
2020-04-06,Brýle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4466,1945,916,60,350,990,290,1992,1635,960,924,380,660,820
2020-04-06,Dezinfekce (l),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8235,7360,1225,1185,1015,925,1020,2725,2625,665,5240,755,785,1795
2020-04-06,Filtry k polomaskám,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,500,0,0,0,400,0,300,200,0,300,0,0,0
2020-04-06,Návleky na obuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,337,270,1000,9300,0,350,1232,550,150,18200,50,100,0
2020-04-06,Ochranné oděvy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59493,17931,3962,1464,2629,4999,1418,9234,6738,4586,16939,3202,3229,2520
2020-04-06,Odběrové sady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19600,23700,1300,0,1000,2000,6300,9750,7000,1000,3100,300,1800,2100
2020-04-06,Ostatní,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,Plicní ventilátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,Polomasky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,250,0,0,0,200,0,150,100,0,150,0,0,0
2020-04-06,Příslušenství k plicním ventilátorům,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,Respirátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101093,152415,46620,20811,35845,64090,39880,77325,80100,33095,87125,34060,44520,52185
2020-04-06,Roušky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236203,1059367,237992,101149,182756,484417,197790,587709,496223,180644,640999,291555,202087,241505
2020-04-06,Rukavice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306300,75150,26350,18200,30600,18300,22350,101900,58900,30650,73200,67550,55350,40900
2020-04-06,Rychlotesty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19350,3000,3000,6000,3000,3000,3000,6000,29000,3000,3000,12000,2000,3000
2020-04-06,Tampóny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,300,300,2300,2600,300,300,2900,1200,300,300,200,300,400
2020-04-06,Teploměry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,Termokamery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,Štíty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3827,2524,586,60,90,335,225,889,1235,1080,432,57,410,1040
2020-04-07,Brýle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4466,1945,922,60,350,990,290,1992,1635,980,924,380,660,820
2020-04-07,Dezinfekce (l),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8235,7360,1225,1190,1015,2325,1020,2725,2625,665,5240,755,825,1815
2020-04-07,Filtry k polomaskám,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,500,0,0,0,400,0,300,200,0,300,0,0,0
2020-04-07,Návleky na obuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,337,270,1000,9300,0,1050,1232,2050,1250,18200,50,100,0
2020-04-07,Ochranné oděvy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59493,17931,4082,1564,2629,14999,2318,9234,9738,4586,16939,3202,3229,3920
2020-04-07,Odběrové sady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19600,23700,1300,0,1000,2000,8300,9750,9000,1000,3100,300,1800,2100
2020-04-07,Ostatní,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,Plicní ventilátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,Polomasky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,250,0,0,0,200,0,150,100,0,150,0,0,0
2020-04-07,Příslušenství k plicním ventilátorům,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,Respirátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267493,152415,51670,24351,35845,79190,43210,77325,92830,39755,87845,34060,49430,58895
2020-04-07,Roušky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420203,1059367,243992,104149,182756,565417,203790,587709,565223,186944,641599,291555,208087,247505
2020-04-07,Rukavice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670300,75150,27250,19200,30600,125300,28950,101900,78900,35250,73200,67550,55350,55900
2020-04-07,Rychlotesty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19350,3000,3000,6000,3000,3000,3000,6000,29000,3000,3000,12000,2000,3000
2020-04-07,Tampóny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,300,300,2300,2600,300,300,2900,1200,300,300,200,300,400
2020-04-07,Teploměry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,Termokamery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,Štíty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3827,2524,586,60,90,335,225,889,1235,1180,432,57,410,1040
2020-04-08,Brýle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4466,1945,922,60,355,990,290,2012,1635,980,924,380,660,820
2020-04-08,Dezinfekce (l),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8235,7360,1225,1190,1015,2325,1020,2775,2625,665,5240,755,825,1815
2020-04-08,Filtry k polomaskám,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,500,0,0,0,400,0,300,200,0,300,0,0,0
2020-04-08,Návleky na obuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,367,270,1000,9300,0,1050,1232,2050,1250,18200,50,100,0
2020-04-08,Ochranné oděvy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59493,27036,4082,1564,3339,14999,2318,10524,9738,4586,16939,3202,3229,3920
2020-04-08,Odběrové sady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19600,25700,1300,0,1000,2000,8300,11750,9000,1000,3100,300,1800,2100
2020-04-08,Ostatní,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,Plicní ventilátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,Polomasky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,250,0,0,0,200,0,150,100,0,150,0,0,0
2020-04-08,Příslušenství k plicním ventilátorům,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,Respirátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267693,184365,51670,24351,38855,79190,43210,95705,92830,39755,87845,34060,49430,58895
2020-04-08,Roušky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420203,1263367,243992,104149,188756,565417,203790,656709,565223,186944,641599,291555,208087,247505
2020-04-08,Rukavice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670300,76300,27250,19200,36700,125300,28950,103100,78900,35250,73200,67550,55350,55900
2020-04-08,Rychlotesty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19550,3000,3000,6000,3000,3000,3000,6000,29000,3000,3000,12000,2000,3000
2020-04-08,Tampóny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,300,300,2300,2600,300,300,2900,1200,300,300,200,300,400
2020-04-08,Teploměry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,Termokamery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,Štíty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3827,2544,586,60,95,335,225,893,1235,1180,432,57,410,1040
2020-04-09,Brýle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4466,1945,922,60,355,990,290,2012,1635,980,924,380,660,820
2020-04-09,Dezinfekce (l),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8415,7360,1225,1190,1015,2325,1020,2775,2625,665,5240,755,825,1815
2020-04-09,Filtry k polomaskám,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,500,0,0,0,400,0,300,200,0,300,0,0,0
2020-04-09,Návleky na obuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530,367,270,1000,9300,0,1050,1232,2050,1250,18200,50,100,0
2020-04-09,Ochranné oděvy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69807,27036,4082,1564,3339,14999,2318,10524,9738,4586,16939,4247,3229,3920
2020-04-09,Odběrové sady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21600,25700,1300,0,1000,2000,8300,11750,9000,1000,3100,300,1800,2100
2020-04-09,Ostatní,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,Plicní ventilátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,Polomasky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,250,0,0,0,200,0,150,100,0,150,0,0,0
2020-04-09,Příslušenství k plicním ventilátorům,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,Respirátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381763,206765,62870,30751,48455,90390,51210,119705,105630,49355,99045,60660,59030,73305
2020-04-09,Roušky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957103,1308367,266492,116649,206256,587917,218790,704209,590223,206944,664099,336655,228087,277505
2020-04-09,Rukavice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844300,175300,80250,42200,75700,171300,62950,200100,132900,74250,118200,137550,102350,115900
2020-04-09,Rychlotesty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19550,3000,3000,6000,3000,3000,3000,6000,29000,3000,3000,12000,2000,3000
2020-04-09,Tampóny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,300,300,2300,2600,300,300,2900,1200,300,300,200,300,400
2020-04-09,Teploměry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,Termokamery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,Štíty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133,2544,586,60,95,335,225,893,1235,1180,432,57,410,1040
2020-04-10,Brýle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4568,1945,922,60,355,990,290,2012,1635,980,924,380,660,820
2020-04-10,Dezinfekce (l),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8634,7360,1225,1190,1015,2325,1020,2775,2625,665,5240,810,825,1815
2020-04-10,Filtry k polomaskám,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,500,0,0,0,400,0,300,200,0,300,0,0,0
2020-04-10,Návleky na obuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530,367,270,1000,9300,0,1050,1232,2050,1250,18200,50,100,0
2020-04-10,Ochranné oděvy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71113,27036,4082,1564,3339,14999,2318,10524,9738,4586,16939,4367,3229,3920
2020-04-10,Odběrové sady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22121,25700,1300,0,1000,2000,8300,11750,9000,1000,3100,300,1800,2100
2020-04-10,Ostatní,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,Plicní ventilátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,Polomasky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,250,0,0,0,200,0,150,100,0,150,0,0,0
2020-04-10,Příslušenství k plicním ventilátorům,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,Respirátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402722,206765,62870,30751,48455,90390,51210,119705,105630,49355,99045,60920,59030,73305
2020-04-10,Roušky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4222510,1531407,387083,172030,301896,691397,301863,930185,709003,304658,773899,601811,337558,431647
2020-04-10,Rukavice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853300,175300,80250,42200,75700,171300,62950,200100,132900,74250,118200,137550,102350,115900
2020-04-10,Rychlotesty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19695,3000,3000,6000,3000,3000,3000,6000,29000,3000,3000,12000,2000,3000
2020-04-10,Tampóny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,300,300,2300,2600,300,300,2900,1200,300,300,200,300,400
2020-04-10,Teploměry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,Termokamery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,Štíty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4348,2544,586,60,95,335,225,893,1235,1180,432,57,410,1040
2020-04-13,Brýle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4568,1945,922,60,355,990,290,2012,1635,980,924,380,660,820
2020-04-13,Dezinfekce (l),0,0,0,0,0,0,0,0,0,0,0,0,0,0,8634,7360,1225,1190,1015,2325,1020,2775,2625,665,5240,810,825,1815
2020-04-13,Filtry k polomaskám,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,500,0,0,0,400,0,300,200,0,300,0,0,0
2020-04-13,Návleky na obuv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530,367,270,1000,9300,0,1050,1232,2050,1250,18200,50,100,0
2020-04-13,Ochranné oděvy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71113,27036,4082,1564,3339,14999,2318,10524,9738,4586,16939,4367,3229,3920
2020-04-13,Odběrové sady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22121,25700,1300,0,1000,2000,8300,11750,9000,1000,3100,300,1800,2100
2020-04-13,Ostatní,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,Plicní ventilátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,Polomasky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,250,0,0,0,200,0,150,100,0,150,0,0,0
2020-04-13,Příslušenství k plicním ventilátorům,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,Respirátory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402722,206765,62870,30751,48455,90390,51210,119705,105630,49355,99045,60920,59030,73305
2020-04-13,Roušky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4222510,1531407,387083,172030,301896,691397,301863,930185,709003,304658,773899,601811,337558,431647
2020-04-13,Rukavice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853300,175300,80250,42200,75700,171300,64950,200100,132900,74250,118200,137550,102350,115900
2020-04-13,Rychlotesty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19695,3000,3000,6000,3000,3000,3000,6000,29000,3000,3000,12000,2000,3000
2020-04-13,Tampóny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,300,300,2300,2600,300,300,2900,1200,300,300,200,300,400
2020-04-13,Teploměry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
