datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-08-08,CZ0316,CZ031,59,42,1
2020-08-08,CZ0317,CZ031,60,26,0
2020-08-08,CZ0321,CZ032,358,348,8
2020-08-08,CZ0322,CZ032,132,95,0
2020-08-08,CZ0323,CZ032,165,122,2
2020-08-08,CZ0324,CZ032,51,38,5
2020-08-08,CZ0325,CZ032,32,24,0
2020-08-08,CZ0326,CZ032,13,10,0
2020-08-08,CZ0327,CZ032,56,53,2
2020-08-08,CZ0411,CZ041,331,281,35
2020-08-08,CZ0412,CZ041,97,84,3
2020-08-08,CZ0413,CZ041,76,72,0
2020-08-08,CZ0421,CZ042,58,55,0
2020-08-08,CZ0422,CZ042,42,29,1
2020-08-08,CZ0423,CZ042,309,267,11
2020-08-08,CZ0424,CZ042,41,28,3
2020-08-08,CZ0425,CZ042,60,42,6
2020-08-08,CZ0426,CZ042,75,70,0
2020-08-08,CZ0427,CZ042,104,91,0
2020-08-08,CZ0511,CZ051,39,20,0
2020-08-08,CZ0512,CZ051,148,117,2
2020-08-08,CZ0513,CZ051,192,153,2
2020-08-08,CZ0514,CZ051,73,48,1
2020-08-08,CZ0521,CZ052,126,91,1
2020-08-08,CZ0522,CZ052,41,32,1
2020-08-08,CZ0523,CZ052,97,75,0
2020-08-08,CZ0524,CZ052,42,23,1
2020-08-08,CZ0525,CZ052,44,35,1
2020-08-08,CZ0531,CZ053,117,104,0
2020-08-08,CZ0532,CZ053,202,159,5
2020-08-08,CZ0533,CZ053,71,44,3
2020-08-08,CZ0534,CZ053,88,49,2
2020-08-08,CZ0631,CZ063,127,105,4
2020-08-08,CZ0632,CZ063,156,94,6
2020-08-08,CZ0633,CZ063,32,15,0
2020-08-08,CZ0634,CZ063,52,43,1
2020-08-08,CZ0635,CZ063,74,56,0
2020-08-08,CZ0641,CZ064,47,38,0
2020-08-08,CZ0642,CZ064,487,355,6
2020-08-08,CZ0643,CZ064,133,105,3
2020-08-08,CZ0644,CZ064,182,133,15
2020-08-08,CZ0645,CZ064,59,32,1
2020-08-08,CZ0646,CZ064,61,50,0
2020-08-08,CZ0647,CZ064,134,107,0
2020-08-08,CZ0711,CZ071,10,10,0
2020-08-08,CZ0712,CZ071,751,681,24
2020-08-08,CZ0713,CZ071,131,97,0
2020-08-08,CZ0714,CZ071,107,90,1
2020-08-08,CZ0715,CZ071,68,53,0
2020-08-08,CZ0721,CZ072,65,45,0
2020-08-08,CZ0722,CZ072,226,192,3
2020-08-08,CZ0723,CZ072,75,66,0
2020-08-08,CZ0724,CZ072,193,162,2
2020-08-08,CZ0801,CZ080,34,30,1
2020-08-08,CZ0802,CZ080,1019,706,16
2020-08-08,CZ0803,CZ080,2352,2207,15
2020-08-08,CZ0804,CZ080,205,169,7
2020-08-08,CZ0805,CZ080,283,244,10
2020-08-08,CZ0806,CZ080,863,737,36
2020-08-09,CZ0100,CZ010,3669,2875,113
2020-08-09,CZ020A,CZ020,341,262,5
2020-08-09,CZ020B,CZ020,86,51,2
2020-08-09,CZ020C,CZ020,28,21,0
2020-08-09,CZ0201,CZ020,122,98,1
2020-08-09,CZ0202,CZ020,137,115,1
2020-08-09,CZ0203,CZ020,190,140,6
2020-08-09,CZ0204,CZ020,143,100,1
2020-08-09,CZ0205,CZ020,107,89,0
2020-08-09,CZ0206,CZ020,183,156,2
2020-08-09,CZ0207,CZ020,104,64,1
2020-08-09,CZ0208,CZ020,145,104,2
2020-08-09,CZ0209,CZ020,396,316,4
2020-08-09,CZ0311,CZ031,78,51,0
2020-08-09,CZ0312,CZ031,27,23,0
2020-08-09,CZ0313,CZ031,48,35,0
2020-08-09,CZ0314,CZ031,33,22,0
2020-08-09,CZ0315,CZ031,102,46,5
2020-08-09,CZ0316,CZ031,59,42,1
2020-08-09,CZ0317,CZ031,60,26,0
2020-08-09,CZ0321,CZ032,358,348,8
2020-08-09,CZ0322,CZ032,133,98,0
2020-08-09,CZ0323,CZ032,165,124,2
2020-08-09,CZ0324,CZ032,51,38,5
2020-08-09,CZ0325,CZ032,32,25,0
2020-08-09,CZ0326,CZ032,13,11,0
2020-08-09,CZ0327,CZ032,56,53,2
2020-08-09,CZ0411,CZ041,331,281,35
2020-08-09,CZ0412,CZ041,98,84,3
2020-08-09,CZ0413,CZ041,76,72,0
2020-08-09,CZ0421,CZ042,58,55,0
2020-08-09,CZ0422,CZ042,56,29,1
2020-08-09,CZ0423,CZ042,309,268,11
2020-08-09,CZ0424,CZ042,44,28,3
2020-08-09,CZ0425,CZ042,61,42,6
2020-08-09,CZ0426,CZ042,75,70,0
2020-08-09,CZ0427,CZ042,104,91,0
2020-08-09,CZ0511,CZ051,41,20,0
2020-08-09,CZ0512,CZ051,148,118,2
2020-08-09,CZ0513,CZ051,192,153,2
2020-08-09,CZ0514,CZ051,73,48,1
2020-08-09,CZ0521,CZ052,130,91,1
2020-08-09,CZ0522,CZ052,41,32,1
2020-08-09,CZ0523,CZ052,98,75,0
2020-08-09,CZ0524,CZ052,42,23,1
2020-08-09,CZ0525,CZ052,44,35,1
2020-08-09,CZ0531,CZ053,117,104,0
2020-08-09,CZ0532,CZ053,202,159,5
2020-08-09,CZ0533,CZ053,71,44,3
2020-08-09,CZ0534,CZ053,88,49,2
2020-08-09,CZ0631,CZ063,127,105,4
2020-08-09,CZ0632,CZ063,156,94,6
2020-08-09,CZ0633,CZ063,32,15,0
2020-08-09,CZ0634,CZ063,53,43,1
2020-08-09,CZ0635,CZ063,74,56,0
2020-08-09,CZ0641,CZ064,47,38,0
2020-08-09,CZ0642,CZ064,491,355,6
2020-08-09,CZ0643,CZ064,135,105,3
2020-08-09,CZ0644,CZ064,183,133,15
2020-08-09,CZ0645,CZ064,59,32,1
2020-08-09,CZ0646,CZ064,61,50,0
2020-08-09,CZ0647,CZ064,134,107,0
2020-08-09,CZ0711,CZ071,10,10,0
2020-08-09,CZ0712,CZ071,751,681,24
2020-08-09,CZ0713,CZ071,131,97,0
2020-08-09,CZ0714,CZ071,107,90,1
2020-08-09,CZ0715,CZ071,68,53,0
2020-08-09,CZ0721,CZ072,65,46,0
2020-08-09,CZ0722,CZ072,227,195,3
2020-08-09,CZ0723,CZ072,75,66,0
2020-08-09,CZ0724,CZ072,193,162,2
2020-08-09,CZ0801,CZ080,34,30,1
2020-08-09,CZ0802,CZ080,1039,712,16
2020-08-09,CZ0803,CZ080,2353,2216,16
2020-08-09,CZ0804,CZ080,205,169,7
2020-08-09,CZ0805,CZ080,283,244,10
2020-08-09,CZ0806,CZ080,865,740,36
2020-08-10,CZ0100,CZ010,3719,2958,113
2020-08-10,CZ020A,CZ020,344,264,5
2020-08-10,CZ020B,CZ020,89,54,2
2020-08-10,CZ020C,CZ020,28,22,0
2020-08-10,CZ0201,CZ020,124,100,1
2020-08-10,CZ0202,CZ020,138,117,1
2020-08-10,CZ0203,CZ020,192,147,6
2020-08-10,CZ0204,CZ020,143,104,1
2020-08-10,CZ0205,CZ020,108,89,0
2020-08-10,CZ0206,CZ020,186,158,2
2020-08-10,CZ0207,CZ020,105,71,1
2020-08-10,CZ0208,CZ020,147,120,2
2020-08-10,CZ0209,CZ020,398,318,4
2020-08-10,CZ0311,CZ031,80,56,0
2020-08-10,CZ0312,CZ031,27,23,0
2020-08-10,CZ0313,CZ031,48,36,0
2020-08-10,CZ0314,CZ031,34,22,0
2020-08-10,CZ0315,CZ031,103,62,5
2020-08-10,CZ0316,CZ031,61,47,1
2020-08-10,CZ0317,CZ031,60,28,0
2020-08-10,CZ0321,CZ032,358,348,8
2020-08-10,CZ0322,CZ032,133,98,0
2020-08-10,CZ0323,CZ032,167,125,2
2020-08-10,CZ0324,CZ032,51,38,5
2020-08-10,CZ0325,CZ032,32,25,0
2020-08-10,CZ0326,CZ032,13,13,0
2020-08-10,CZ0327,CZ032,56,53,2
2020-08-10,CZ0411,CZ041,331,281,35
2020-08-10,CZ0412,CZ041,98,84,3
2020-08-10,CZ0413,CZ041,76,72,0
2020-08-10,CZ0421,CZ042,58,55,0
2020-08-10,CZ0422,CZ042,56,30,1
2020-08-10,CZ0423,CZ042,309,269,11
2020-08-10,CZ0424,CZ042,44,28,3
2020-08-10,CZ0425,CZ042,61,42,6
2020-08-10,CZ0426,CZ042,75,71,0
2020-08-10,CZ0427,CZ042,104,91,0
2020-08-10,CZ0511,CZ051,41,21,0
2020-08-10,CZ0512,CZ051,148,122,2
2020-08-10,CZ0513,CZ051,196,153,2
2020-08-10,CZ0514,CZ051,73,50,1
2020-08-10,CZ0521,CZ052,135,98,1
2020-08-10,CZ0522,CZ052,41,33,1
2020-08-10,CZ0523,CZ052,99,76,0
2020-08-10,CZ0524,CZ052,45,24,1
2020-08-10,CZ0525,CZ052,45,35,1
2020-08-10,CZ0531,CZ053,117,106,0
2020-08-10,CZ0532,CZ053,202,159,5
2020-08-10,CZ0533,CZ053,71,53,3
2020-08-10,CZ0534,CZ053,88,58,2
2020-08-10,CZ0631,CZ063,127,107,4
2020-08-10,CZ0632,CZ063,157,98,6
2020-08-10,CZ0633,CZ063,32,21,0
2020-08-10,CZ0634,CZ063,53,44,1
2020-08-10,CZ0635,CZ063,74,57,0
2020-08-10,CZ0641,CZ064,47,38,0
2020-08-10,CZ0642,CZ064,497,373,6
2020-08-10,CZ0643,CZ064,138,108,3
2020-08-10,CZ0644,CZ064,183,138,15
2020-08-10,CZ0645,CZ064,62,33,1
2020-08-10,CZ0646,CZ064,62,51,0
2020-08-10,CZ0647,CZ064,134,108,0
2020-08-10,CZ0711,CZ071,10,10,0
2020-08-10,CZ0712,CZ071,755,682,24
2020-08-10,CZ0713,CZ071,133,101,0
2020-08-10,CZ0714,CZ071,107,90,1
2020-08-10,CZ0715,CZ071,70,56,0
2020-08-10,CZ0721,CZ072,65,48,0
2020-08-10,CZ0722,CZ072,227,199,3
2020-08-10,CZ0723,CZ072,77,66,0
2020-08-10,CZ0724,CZ072,198,168,2
2020-08-10,CZ0801,CZ080,34,30,1
2020-08-10,CZ0802,CZ080,1046,719,16
2020-08-10,CZ0803,CZ080,2354,2222,16
2020-08-10,CZ0804,CZ080,205,173,7
2020-08-10,CZ0805,CZ080,284,247,10
2020-08-10,CZ0806,CZ080,867,745,36
2020-08-11,CZ0100,CZ010,3803,3009,113
2020-08-11,CZ020A,CZ020,346,268,5
2020-08-11,CZ020B,CZ020,92,54,2
2020-08-11,CZ020C,CZ020,32,23,0
2020-08-11,CZ0201,CZ020,127,101,1
2020-08-11,CZ0202,CZ020,140,118,1
2020-08-11,CZ0203,CZ020,196,150,6
2020-08-11,CZ0204,CZ020,146,106,1
2020-08-11,CZ0205,CZ020,112,89,0
2020-08-11,CZ0206,CZ020,188,159,2
2020-08-11,CZ0207,CZ020,108,72,1
2020-08-11,CZ0208,CZ020,151,123,2
2020-08-11,CZ0209,CZ020,401,331,4
2020-08-11,CZ0311,CZ031,80,57,0
2020-08-11,CZ0312,CZ031,30,23,0
2020-08-11,CZ0313,CZ031,48,36,0
2020-08-11,CZ0314,CZ031,35,22,0
2020-08-11,CZ0315,CZ031,103,64,5
2020-08-11,CZ0316,CZ031,61,48,1
2020-08-11,CZ0317,CZ031,61,37,0
2020-08-11,CZ0321,CZ032,360,348,8
2020-08-11,CZ0322,CZ032,135,98,1
2020-08-11,CZ0323,CZ032,171,127,2
2020-08-11,CZ0324,CZ032,51,39,5
2020-08-11,CZ0325,CZ032,33,26,0
2020-08-11,CZ0326,CZ032,15,13,0
2020-08-11,CZ0327,CZ032,56,53,2
2020-08-11,CZ0411,CZ041,332,282,35
2020-08-11,CZ0412,CZ041,98,88,3
2020-08-11,CZ0413,CZ041,76,72,0
2020-08-11,CZ0421,CZ042,58,55,0
2020-08-11,CZ0422,CZ042,57,30,1
2020-08-11,CZ0423,CZ042,314,273,11
2020-08-11,CZ0424,CZ042,48,28,3
2020-08-11,CZ0425,CZ042,61,42,6
2020-08-11,CZ0426,CZ042,77,72,0
2020-08-11,CZ0427,CZ042,105,98,0
2020-08-11,CZ0511,CZ051,42,24,0
2020-08-11,CZ0512,CZ051,148,122,2
2020-08-11,CZ0513,CZ051,201,156,2
2020-08-11,CZ0514,CZ051,74,53,1
2020-08-11,CZ0521,CZ052,140,99,1
2020-08-11,CZ0522,CZ052,42,33,1
2020-08-11,CZ0523,CZ052,102,77,0
2020-08-11,CZ0524,CZ052,46,24,1
2020-08-11,CZ0525,CZ052,45,35,1
2020-08-11,CZ0531,CZ053,122,108,0
2020-08-11,CZ0532,CZ053,204,161,5
2020-08-11,CZ0533,CZ053,72,55,3
2020-08-11,CZ0534,CZ053,89,59,2
2020-08-11,CZ0631,CZ063,134,107,4
2020-08-11,CZ0632,CZ063,160,116,6
2020-08-11,CZ0633,CZ063,32,23,0
2020-08-11,CZ0634,CZ063,54,45,1
2020-08-11,CZ0635,CZ063,75,57,0
2020-08-11,CZ0641,CZ064,47,38,0
2020-08-11,CZ0642,CZ064,511,388,6
2020-08-11,CZ0643,CZ064,139,109,3
2020-08-11,CZ0644,CZ064,184,144,15
2020-08-11,CZ0645,CZ064,71,36,1
2020-08-11,CZ0646,CZ064,63,53,0
2020-08-11,CZ0647,CZ064,136,112,0
2020-08-11,CZ0711,CZ071,10,10,0
2020-08-11,CZ0712,CZ071,758,683,24
2020-08-11,CZ0713,CZ071,133,105,0
2020-08-11,CZ0714,CZ071,107,92,1
2020-08-11,CZ0715,CZ071,71,60,0
2020-08-11,CZ0721,CZ072,65,48,0
2020-08-11,CZ0722,CZ072,234,201,3
2020-08-11,CZ0723,CZ072,78,66,0
2020-08-11,CZ0724,CZ072,208,170,2
2020-08-11,CZ0801,CZ080,34,31,1
2020-08-11,CZ0802,CZ080,1060,739,16
2020-08-11,CZ0803,CZ080,2362,2237,17
2020-08-11,CZ0804,CZ080,208,173,7
2020-08-11,CZ0805,CZ080,284,248,10
2020-08-11,CZ0806,CZ080,876,754,36
2020-08-12,CZ0100,CZ010,3884,3046,113
2020-08-12,CZ020A,CZ020,352,281,5
2020-08-12,CZ020B,CZ020,100,56,2
2020-08-12,CZ020C,CZ020,33,24,0
2020-08-12,CZ0201,CZ020,130,101,1
2020-08-12,CZ0202,CZ020,144,123,1
2020-08-12,CZ0203,CZ020,201,157,6
2020-08-12,CZ0204,CZ020,147,107,1
2020-08-12,CZ0205,CZ020,114,89,0
2020-08-12,CZ0206,CZ020,193,161,2
2020-08-12,CZ0207,CZ020,111,78,1
2020-08-12,CZ0208,CZ020,154,126,2
2020-08-12,CZ0209,CZ020,409,335,4
2020-08-12,CZ0311,CZ031,84,59,0
2020-08-12,CZ0312,CZ031,34,23,0
2020-08-12,CZ0313,CZ031,48,39,0
2020-08-12,CZ0314,CZ031,38,22,0
2020-08-12,CZ0315,CZ031,103,66,5
2020-08-12,CZ0316,CZ031,63,49,1
2020-08-12,CZ0317,CZ031,62,39,0
2020-08-12,CZ0321,CZ032,360,348,8
2020-08-12,CZ0322,CZ032,137,99,1
2020-08-12,CZ0323,CZ032,175,131,2
2020-08-12,CZ0324,CZ032,51,39,5
2020-08-12,CZ0325,CZ032,42,26,0
2020-08-12,CZ0326,CZ032,17,13,0
2020-08-12,CZ0327,CZ032,56,53,2
2020-08-12,CZ0411,CZ041,332,282,35
2020-08-12,CZ0412,CZ041,98,88,3
2020-08-12,CZ0413,CZ041,76,72,0
2020-08-12,CZ0421,CZ042,59,55,0
2020-08-12,CZ0422,CZ042,60,30,1
2020-08-12,CZ0423,CZ042,318,274,11
2020-08-12,CZ0424,CZ042,51,29,3
2020-08-12,CZ0425,CZ042,62,45,6
2020-08-12,CZ0426,CZ042,78,72,0
2020-08-12,CZ0427,CZ042,108,98,0
2020-08-12,CZ0511,CZ051,42,25,0
2020-08-12,CZ0512,CZ051,150,125,2
2020-08-12,CZ0513,CZ051,205,160,2
2020-08-12,CZ0514,CZ051,74,54,1
2020-08-12,CZ0521,CZ052,142,101,1
2020-08-12,CZ0522,CZ052,44,34,1
2020-08-12,CZ0523,CZ052,102,78,0
2020-08-12,CZ0524,CZ052,46,28,1
2020-08-12,CZ0525,CZ052,45,35,1
2020-08-12,CZ0531,CZ053,127,108,0
2020-08-12,CZ0532,CZ053,205,162,5
2020-08-12,CZ0533,CZ053,76,59,3
2020-08-12,CZ0534,CZ053,90,62,2
2020-08-12,CZ0631,CZ063,137,111,4
2020-08-12,CZ0632,CZ063,161,119,6
2020-08-12,CZ0633,CZ063,32,26,0
2020-08-12,CZ0634,CZ063,54,45,1
2020-08-12,CZ0635,CZ063,75,57,0
2020-08-12,CZ0641,CZ064,47,41,0
2020-08-12,CZ0642,CZ064,516,408,6
2020-08-12,CZ0643,CZ064,141,113,3
2020-08-12,CZ0644,CZ064,185,149,15
2020-08-12,CZ0645,CZ064,72,38,1
2020-08-12,CZ0646,CZ064,63,54,0
2020-08-12,CZ0647,CZ064,136,116,0
2020-08-12,CZ0711,CZ071,10,10,0
2020-08-12,CZ0712,CZ071,763,686,24
2020-08-12,CZ0713,CZ071,133,110,0
2020-08-12,CZ0714,CZ071,109,94,1
2020-08-12,CZ0715,CZ071,71,62,0
2020-08-12,CZ0721,CZ072,65,48,0
2020-08-12,CZ0722,CZ072,236,202,3
2020-08-12,CZ0723,CZ072,82,67,0
2020-08-12,CZ0724,CZ072,214,172,2
2020-08-12,CZ0801,CZ080,34,31,1
2020-08-12,CZ0802,CZ080,1076,754,16
2020-08-12,CZ0803,CZ080,2369,2246,17
2020-08-12,CZ0804,CZ080,208,175,7
2020-08-12,CZ0805,CZ080,290,252,10
2020-08-12,CZ0806,CZ080,884,756,36
2020-08-13,CZ0100,CZ010,3973,3091,113
2020-08-13,CZ020A,CZ020,355,285,5
2020-08-13,CZ020B,CZ020,105,58,2
2020-08-13,CZ020C,CZ020,37,24,0
2020-08-13,CZ0201,CZ020,134,102,1
2020-08-13,CZ0202,CZ020,147,123,1
2020-08-13,CZ0203,CZ020,206,157,6
2020-08-13,CZ0204,CZ020,147,108,1
2020-08-13,CZ0205,CZ020,114,92,0
2020-08-13,CZ0206,CZ020,195,165,2
2020-08-13,CZ0207,CZ020,114,83,1
2020-08-13,CZ0208,CZ020,157,128,2
2020-08-13,CZ0209,CZ020,418,344,4
2020-08-13,CZ0311,CZ031,86,62,0
2020-08-13,CZ0312,CZ031,34,23,0
2020-08-13,CZ0313,CZ031,49,41,0
2020-08-13,CZ0314,CZ031,42,22,0
2020-08-13,CZ0315,CZ031,103,75,5
2020-08-13,CZ0316,CZ031,65,50,1
2020-08-13,CZ0317,CZ031,62,44,0
2020-08-13,CZ0321,CZ032,360,348,8
2020-08-13,CZ0322,CZ032,146,100,1
2020-08-13,CZ0323,CZ032,180,132,2
2020-08-13,CZ0324,CZ032,53,39,5
2020-08-13,CZ0325,CZ032,42,26,0
2020-08-13,CZ0326,CZ032,17,13,0
2020-08-13,CZ0327,CZ032,56,53,2
2020-08-13,CZ0411,CZ041,332,283,35
2020-08-13,CZ0412,CZ041,99,88,3
2020-08-13,CZ0413,CZ041,76,73,0
2020-08-13,CZ0421,CZ042,60,57,0
2020-08-13,CZ0422,CZ042,61,31,1
2020-08-13,CZ0423,CZ042,319,275,11
2020-08-13,CZ0424,CZ042,52,29,3
2020-08-13,CZ0425,CZ042,62,47,6
2020-08-13,CZ0426,CZ042,80,72,0
2020-08-13,CZ0427,CZ042,110,99,0
2020-08-13,CZ0511,CZ051,42,27,0
2020-08-13,CZ0512,CZ051,153,128,2
2020-08-13,CZ0513,CZ051,207,167,2
2020-08-13,CZ0514,CZ051,74,54,1
2020-08-13,CZ0521,CZ052,149,103,1
2020-08-13,CZ0522,CZ052,45,35,1
2020-08-13,CZ0523,CZ052,103,83,0
2020-08-13,CZ0524,CZ052,50,32,1
2020-08-13,CZ0525,CZ052,45,35,1
2020-08-13,CZ0531,CZ053,131,111,1
2020-08-13,CZ0532,CZ053,211,162,5
2020-08-13,CZ0533,CZ053,79,60,3
2020-08-13,CZ0534,CZ053,92,66,2
2020-08-13,CZ0631,CZ063,147,111,4
2020-08-13,CZ0632,CZ063,167,126,6
2020-08-13,CZ0633,CZ063,36,29,0
2020-08-13,CZ0634,CZ063,61,46,1
2020-08-13,CZ0635,CZ063,75,59,0
2020-08-13,CZ0641,CZ064,47,41,0
2020-08-13,CZ0642,CZ064,525,412,6
2020-08-13,CZ0643,CZ064,143,115,3
2020-08-13,CZ0644,CZ064,186,150,15
2020-08-13,CZ0645,CZ064,78,39,1
2020-08-13,CZ0646,CZ064,63,56,0
2020-08-13,CZ0647,CZ064,137,119,0
2020-08-13,CZ0711,CZ071,10,10,0
2020-08-13,CZ0712,CZ071,767,686,24
2020-08-13,CZ0713,CZ071,135,116,0
2020-08-13,CZ0714,CZ071,109,96,1
2020-08-13,CZ0715,CZ071,72,62,0
2020-08-13,CZ0721,CZ072,66,48,0
2020-08-13,CZ0722,CZ072,246,202,3
2020-08-13,CZ0723,CZ072,83,67,0
2020-08-13,CZ0724,CZ072,219,174,2
2020-08-13,CZ0801,CZ080,34,32,1
2020-08-13,CZ0802,CZ080,1093,768,16
2020-08-13,CZ0803,CZ080,2374,2260,17
2020-08-13,CZ0804,CZ080,210,177,7
2020-08-13,CZ0805,CZ080,300,254,10
2020-08-13,CZ0806,CZ080,894,761,36
2020-08-14,CZ0100,CZ010,4051,3151,113
2020-08-14,CZ020A,CZ020,357,287,5
2020-08-14,CZ020B,CZ020,107,59,2
2020-08-14,CZ020C,CZ020,37,26,0
2020-08-14,CZ0201,CZ020,134,103,1
2020-08-14,CZ0202,CZ020,149,126,1
2020-08-14,CZ0203,CZ020,213,157,6
2020-08-14,CZ0204,CZ020,149,109,1
2020-08-14,CZ0205,CZ020,115,92,0
2020-08-14,CZ0206,CZ020,195,165,2
2020-08-14,CZ0207,CZ020,118,84,1
2020-08-14,CZ0208,CZ020,159,130,2
2020-08-14,CZ0209,CZ020,419,349,4
2020-08-14,CZ0311,CZ031,87,63,0
2020-08-14,CZ0312,CZ031,35,25,0
2020-08-14,CZ0313,CZ031,49,41,0
2020-08-14,CZ0314,CZ031,43,24,0
2020-08-14,CZ0315,CZ031,103,85,5
2020-08-14,CZ0316,CZ031,68,52,1
2020-08-14,CZ0317,CZ031,63,47,0
2020-08-14,CZ0321,CZ032,361,348,8
2020-08-14,CZ0322,CZ032,159,100,1
2020-08-14,CZ0323,CZ032,182,137,3
2020-08-14,CZ0324,CZ032,53,39,5
2020-08-14,CZ0325,CZ032,45,28,0
2020-08-14,CZ0326,CZ032,18,13,0
2020-08-14,CZ0327,CZ032,56,54,2
2020-08-14,CZ0411,CZ041,333,285,35
2020-08-14,CZ0412,CZ041,100,90,3
2020-08-14,CZ0413,CZ041,76,74,0
2020-08-14,CZ0421,CZ042,60,57,0
2020-08-14,CZ0422,CZ042,62,31,1
2020-08-14,CZ0423,CZ042,324,276,11
2020-08-14,CZ0424,CZ042,53,29,3
2020-08-14,CZ0425,CZ042,64,50,6
2020-08-14,CZ0426,CZ042,82,73,0
2020-08-14,CZ0427,CZ042,111,100,0
2020-08-14,CZ0511,CZ051,42,29,0
2020-08-14,CZ0512,CZ051,154,129,2
2020-08-14,CZ0513,CZ051,210,169,2
2020-08-14,CZ0514,CZ051,74,57,1
2020-08-14,CZ0521,CZ052,158,105,1
2020-08-14,CZ0522,CZ052,45,35,1
2020-08-14,CZ0523,CZ052,105,83,0
2020-08-14,CZ0524,CZ052,53,32,1
2020-08-14,CZ0525,CZ052,47,36,1
2020-08-14,CZ0531,CZ053,140,111,1
2020-08-14,CZ0532,CZ053,219,163,5
2020-08-14,CZ0533,CZ053,79,61,3
2020-08-14,CZ0534,CZ053,93,68,2
2020-08-14,CZ0631,CZ063,150,111,4
2020-08-14,CZ0632,CZ063,169,134,6
2020-08-14,CZ0633,CZ063,36,29,0
2020-08-14,CZ0634,CZ063,68,46,1
2020-08-14,CZ0635,CZ063,77,63,0
2020-08-14,CZ0641,CZ064,47,41,0
2020-08-14,CZ0642,CZ064,536,429,6
2020-08-14,CZ0643,CZ064,146,117,3
2020-08-14,CZ0644,CZ064,187,154,15
2020-08-14,CZ0645,CZ064,86,39,1
2020-08-14,CZ0646,CZ064,63,57,0
2020-08-14,CZ0647,CZ064,140,126,0
2020-08-14,CZ0711,CZ071,10,10,0
2020-08-14,CZ0712,CZ071,770,688,24
2020-08-14,CZ0713,CZ071,140,122,0
2020-08-14,CZ0714,CZ071,109,100,1
2020-08-14,CZ0715,CZ071,74,63,0
2020-08-14,CZ0721,CZ072,66,55,0
2020-08-14,CZ0722,CZ072,261,203,3
2020-08-14,CZ0723,CZ072,83,68,0
2020-08-14,CZ0724,CZ072,220,179,2
2020-08-14,CZ0801,CZ080,34,32,1
2020-08-14,CZ0802,CZ080,1098,779,16
2020-08-14,CZ0803,CZ080,2377,2268,18
2020-08-14,CZ0804,CZ080,211,180,7
2020-08-14,CZ0805,CZ080,312,255,10
2020-08-14,CZ0806,CZ080,897,764,36
2020-08-15,CZ0100,CZ010,4094,3179,113
2020-08-15,CZ020A,CZ020,365,287,5
2020-08-15,CZ020B,CZ020,109,59,2
2020-08-15,CZ020C,CZ020,38,26,0
2020-08-15,CZ0201,CZ020,134,103,1
2020-08-15,CZ0202,CZ020,149,128,1
2020-08-15,CZ0203,CZ020,216,158,6
2020-08-15,CZ0204,CZ020,149,109,1
2020-08-15,CZ0205,CZ020,115,92,0
2020-08-15,CZ0206,CZ020,195,170,2
2020-08-15,CZ0207,CZ020,120,87,1
2020-08-15,CZ0208,CZ020,159,134,2
2020-08-15,CZ0209,CZ020,422,350,4
2020-08-15,CZ0311,CZ031,89,63,0
2020-08-15,CZ0312,CZ031,35,25,0
2020-08-15,CZ0313,CZ031,49,41,0
2020-08-15,CZ0314,CZ031,43,24,0
2020-08-15,CZ0315,CZ031,103,85,5
2020-08-15,CZ0316,CZ031,71,52,1
2020-08-15,CZ0317,CZ031,63,53,0
2020-08-15,CZ0321,CZ032,361,348,8
2020-08-15,CZ0322,CZ032,159,100,1
2020-08-15,CZ0323,CZ032,184,138,3
2020-08-15,CZ0324,CZ032,53,41,5
2020-08-15,CZ0325,CZ032,46,28,0
2020-08-15,CZ0326,CZ032,18,13,0
2020-08-15,CZ0327,CZ032,57,54,2
2020-08-15,CZ0411,CZ041,333,286,35
2020-08-15,CZ0412,CZ041,100,90,3
2020-08-15,CZ0413,CZ041,76,74,0
2020-08-15,CZ0421,CZ042,60,57,0
2020-08-15,CZ0422,CZ042,62,31,1
2020-08-15,CZ0423,CZ042,324,278,11
2020-08-15,CZ0424,CZ042,53,29,3
2020-08-15,CZ0425,CZ042,64,50,6
2020-08-15,CZ0426,CZ042,82,73,0
2020-08-15,CZ0427,CZ042,111,102,0
2020-08-15,CZ0511,CZ051,42,29,0
2020-08-15,CZ0512,CZ051,154,129,2
2020-08-15,CZ0513,CZ051,210,169,2
2020-08-15,CZ0514,CZ051,74,57,1
2020-08-15,CZ0521,CZ052,163,105,1
2020-08-15,CZ0522,CZ052,45,35,1
2020-08-15,CZ0523,CZ052,105,83,0
2020-08-15,CZ0524,CZ052,59,32,1
2020-08-15,CZ0525,CZ052,47,36,1
2020-08-15,CZ0531,CZ053,144,111,1
2020-08-15,CZ0532,CZ053,229,164,5
2020-08-15,CZ0533,CZ053,79,61,3
2020-08-15,CZ0534,CZ053,96,68,2
2020-08-15,CZ0631,CZ063,152,112,4
2020-08-15,CZ0632,CZ063,170,134,7
2020-08-15,CZ0633,CZ063,36,29,0
2020-08-15,CZ0634,CZ063,69,46,1
2020-08-15,CZ0635,CZ063,77,63,0
2020-08-15,CZ0641,CZ064,48,41,0
2020-08-15,CZ0642,CZ064,549,431,6
2020-08-15,CZ0643,CZ064,153,118,3
